transition_date,year,month,person_id,age_group,age,gender,race,facility,full_name,time_period,state_id,state_code
2019-03-18,2019,3,0009647776,25-29,26,FEMALE,WHITE,FACILITY_5,"Rodriguez, Oliver",months_25_60,36748,US_OZ
2019-03-09,2019,3,0002770831,25-29,27,FEMALE,WHITE,FACILITY_5,"Rodriguez, James",months_25_60,56228,US_OZ
2019-03-22,2019,3,0006698579,30-34,31,MALE,HISPANIC,FACILITY_1,"Garcia, Mia",months_25_60,87227,US_OZ
2019-03-08,2019,3,0006397506,30-34,33,MALE,HISPANIC,FACILITY_1,"Brown, Ava",months_25_60,22256,US_OZ
2019-03-28,2019,3,0001154079,30-34,33,MALE,WHITE,FACILITY_1,"Brown, James",months_25_60,76562,US_OZ
2019-03-18,2019,3,0008640740,30-34,34,MALE,WHITE,FACILITY_1,"Gonzales, James",months_25_60,02475,US_OZ
2019-03-16,2019,3,0003022136,30-34,31,FEMALE,BLACK,FACILITY_1,"Smith, Sophia",months_25_60,53132,US_OZ
2019-03-10,2019,3,0009209316,30-34,32,FEMALE,HISPANIC,FACILITY_1,"Jones, Amelia",months_25_60,15878,US_OZ
2019-03-01,2019,3,0002427886,30-34,32,FEMALE,WHITE,FACILITY_1,"Johnson, Harper",months_25_60,40091,US_OZ
2019-03-18,2019,3,0009260493,30-34,34,FEMALE,WHITE,FACILITY_1,"Williams, Olivia",months_25_60,41008,US_OZ
2019-03-06,2019,3,0007381878,30-34,32,MALE,BLACK,FACILITY_2,"Gonzales, Benjamin",months_25_60,24759,US_OZ
2019-03-23,2019,3,0005660478,30-34,34,MALE,BLACK,FACILITY_2,"Brown, Mia",months_25_60,34119,US_OZ
2019-03-18,2019,3,0003667196,30-34,33,MALE,HISPANIC,FACILITY_2,"Brown, Isabella",months_25_60,28498,US_OZ
2019-03-02,2019,3,0004985941,30-34,33,MALE,HISPANIC,FACILITY_2,"Williams, Mia",months_25_60,08730,US_OZ
2019-03-19,2019,3,0002518667,30-34,30,MALE,WHITE,FACILITY_2,"Smith, Ethan",months_25_60,12576,US_OZ
2019-03-24,2019,3,0008288139,30-34,34,MALE,WHITE,FACILITY_2,"Smith, Isabella",months_25_60,83070,US_OZ
2019-03-13,2019,3,0006897805,30-34,34,FEMALE,BLACK,FACILITY_2,"Johnson, Sophia",months_25_60,25445,US_OZ
2019-03-04,2019,3,0000112719,30-34,31,FEMALE,HISPANIC,FACILITY_2,"Davis, Isabella",months_25_60,70214,US_OZ
2019-03-18,2019,3,0009766627,30-34,32,FEMALE,HISPANIC,FACILITY_2,"Gonzales, Lucas",months_25_60,02052,US_OZ
2019-03-02,2019,3,0001503211,30-34,30,FEMALE,WHITE,FACILITY_2,"Brown, Mason",months_25_60,06427,US_OZ
2019-03-16,2019,3,0008925474,30-34,33,FEMALE,WHITE,FACILITY_2,"Smith, Liam",months_25_60,97293,US_OZ
2019-03-01,2019,3,0009424882,30-34,34,MALE,BLACK,FACILITY_3,"Williams, Amelia",months_25_60,96061,US_OZ
2019-03-24,2019,3,0008780938,30-34,30,MALE,BLACK,FACILITY_3,"Brown, Emma",months_25_60,69754,US_OZ
2019-03-16,2019,3,0000438373,30-34,30,MALE,HISPANIC,FACILITY_3,"Williams, Mason",months_25_60,71527,US_OZ
2019-03-17,2019,3,0008949600,30-34,33,MALE,WHITE,FACILITY_3,"Gonzales, Noah",months_25_60,22327,US_OZ
2019-03-16,2019,3,0002894207,30-34,30,MALE,WHITE,FACILITY_3,"Smith, Amelia",months_25_60,83134,US_OZ
2019-03-11,2019,3,0008920633,30-34,32,FEMALE,BLACK,FACILITY_3,"Davis, William",months_25_60,48495,US_OZ
2019-03-24,2019,3,0008621080,30-34,31,FEMALE,WHITE,FACILITY_3,"Garcia, Emma",months_25_60,07942,US_OZ
2019-03-01,2019,3,0001717566,30-34,31,FEMALE,WHITE,FACILITY_3,"Davis, James",months_25_60,74004,US_OZ
2019-03-23,2019,3,0002064542,30-34,30,MALE,HISPANIC,FACILITY_4,"Johnson, Evelyn",months_25_60,53551,US_OZ
2019-03-24,2019,3,0001487422,30-34,32,MALE,WHITE,FACILITY_4,"Garcia, Liam",months_25_60,99265,US_OZ
2019-03-21,2019,3,0000963495,30-34,33,MALE,WHITE,FACILITY_4,"Rodriguez, Mia",months_25_60,45203,US_OZ
2019-03-12,2019,3,0009969655,30-34,32,FEMALE,BLACK,FACILITY_4,"Rodriguez, Olivia",months_25_60,90266,US_OZ
2019-03-06,2019,3,0002001273,30-34,30,FEMALE,BLACK,FACILITY_5,"Brown, Sophia",months_25_60,72480,US_OZ
2019-03-15,2019,3,0004908651,30-34,33,FEMALE,BLACK,FACILITY_5,"Williams, Elijah",months_25_60,81184,US_OZ
2019-03-09,2019,3,0007429426,30-34,33,FEMALE,HISPANIC,FACILITY_5,"Jones, Emma",months_25_60,16243,US_OZ
2019-03-13,2019,3,0002710156,30-34,32,FEMALE,HISPANIC,FACILITY_5,"Johnson, Olivia",months_25_60,67817,US_OZ
2019-03-28,2019,3,0008269039,30-34,31,FEMALE,WHITE,FACILITY_5,"Jones, Amelia",months_25_60,15563,US_OZ
2019-03-15,2019,3,0004520216,60+,99,MALE,BLACK,FACILITY_1,"Anderson, Isabella",months_25_60,19652,US_OZ
2019-03-22,2019,3,0002730726,60+,70,MALE,HISPANIC,FACILITY_1,"Davis, Isabella",months_25_60,33334,US_OZ
2019-03-01,2019,3,0008182339,60+,87,MALE,WHITE,FACILITY_1,"Garcia, William",months_25_60,86193,US_OZ
2019-03-05,2019,3,0003593475,60+,96,MALE,WHITE,FACILITY_1,"Williams, Charlotte",months_25_60,48089,US_OZ
2019-03-03,2019,3,0004194811,60+,65,FEMALE,BLACK,FACILITY_1,"Anderson, Liam",months_25_60,02661,US_OZ
2019-03-10,2019,3,0009425753,60+,81,FEMALE,HISPANIC,FACILITY_1,"Gonzales, James",months_25_60,56950,US_OZ
2019-03-28,2019,3,0003362231,60+,91,FEMALE,HISPANIC,FACILITY_1,"Brown, William",months_25_60,05595,US_OZ
2019-03-09,2019,3,0007631847,60+,85,MALE,BLACK,FACILITY_2,"Gonzales, Olivia",months_25_60,07220,US_OZ
2019-03-27,2019,3,0003687183,60+,87,MALE,HISPANIC,FACILITY_2,"Garcia, Sophia",months_25_60,25656,US_OZ
2019-03-23,2019,3,0006678024,60+,64,MALE,HISPANIC,FACILITY_2,"Smith, Benjamin",months_25_60,21963,US_OZ
2019-03-02,2019,3,0001971909,60+,86,MALE,WHITE,FACILITY_2,"Anderson, William",months_25_60,95871,US_OZ
2019-03-08,2019,3,0005911107,60+,63,MALE,WHITE,FACILITY_2,"Garcia, Lucas",months_25_60,26149,US_OZ
2019-03-03,2019,3,0008357134,60+,93,FEMALE,HISPANIC,FACILITY_2,"Gonzales, Lucas",months_25_60,11188,US_OZ
2019-03-15,2019,3,0005992226,60+,90,FEMALE,HISPANIC,FACILITY_2,"Brown, Ava",months_25_60,36217,US_OZ
2019-03-25,2019,3,0003757554,60+,69,MALE,BLACK,FACILITY_3,"Garcia, Evelyn",months_25_60,47764,US_OZ
2019-03-09,2019,3,0005403585,60+,93,MALE,BLACK,FACILITY_3,"Garcia, Liam",months_25_60,46678,US_OZ
2019-03-23,2019,3,0007392032,60+,91,MALE,HISPANIC,FACILITY_3,"Rodriguez, Mason",months_25_60,19837,US_OZ
2019-03-03,2019,3,0008762031,60+,90,MALE,HISPANIC,FACILITY_3,"Johnson, Elijah",months_25_60,56501,US_OZ
2019-03-11,2019,3,0003794564,60+,89,MALE,WHITE,FACILITY_3,"Davis, Lucas",months_25_60,14708,US_OZ
2019-03-13,2019,3,0009179490,60+,60,MALE,WHITE,FACILITY_3,"Johnson, Charlotte",months_25_60,37544,US_OZ
2019-03-10,2019,3,0001401239,60+,93,FEMALE,BLACK,FACILITY_3,"Jones, Mia",months_25_60,04213,US_OZ
2019-03-11,2019,3,0003883541,60+,88,FEMALE,BLACK,FACILITY_3,"Garcia, William",months_25_60,64326,US_OZ
2019-03-23,2019,3,0002548815,60+,72,FEMALE,WHITE,FACILITY_3,"Rodriguez, Olivia",months_25_60,46584,US_OZ
2019-03-11,2019,3,0003279193,60+,93,FEMALE,WHITE,FACILITY_3,"Brown, Emma",months_25_60,26622,US_OZ
2019-03-21,2019,3,0008881808,60+,85,MALE,BLACK,FACILITY_4,"Gonzales, Isabella",months_25_60,91925,US_OZ
2019-03-07,2019,3,0009590636,60+,70,MALE,HISPANIC,FACILITY_4,"Rodriguez, Oliver",months_25_60,42365,US_OZ
2019-03-09,2019,3,0003817507,60+,75,MALE,HISPANIC,FACILITY_4,"Garcia, Mia",months_25_60,03449,US_OZ
2019-03-25,2019,3,0004770546,60+,96,MALE,WHITE,FACILITY_4,"Garcia, Ava",months_25_60,25510,US_OZ
2019-03-20,2019,3,0002426303,60+,90,FEMALE,BLACK,FACILITY_4,"Rodriguez, Lucas",months_25_60,14014,US_OZ
2019-03-27,2019,3,0002005673,60+,92,FEMALE,BLACK,FACILITY_4,"Jones, Charlotte",months_25_60,20641,US_OZ
2019-03-09,2019,3,0006283110,60+,75,FEMALE,HISPANIC,FACILITY_4,"Rodriguez, Liam",months_25_60,73411,US_OZ
2019-03-10,2019,3,0003284928,60+,79,FEMALE,HISPANIC,FACILITY_4,"Williams, Elijah",months_25_60,03938,US_OZ
2019-03-01,2019,3,0002279587,60+,74,FEMALE,WHITE,FACILITY_4,"Smith, Charlotte",months_25_60,11967,US_OZ
2019-03-10,2019,3,0009397024,60+,97,MALE,BLACK,FACILITY_5,"Gonzales, Olivia",months_25_60,78303,US_OZ
2019-03-17,2019,3,0006777200,60+,94,MALE,BLACK,FACILITY_5,"Rodriguez, Emma",months_25_60,33756,US_OZ
2019-03-20,2019,3,0006624433,60+,87,MALE,HISPANIC,FACILITY_5,"Johnson, Liam",months_25_60,01185,US_OZ
2019-03-07,2019,3,0003583361,60+,87,MALE,WHITE,FACILITY_5,"Gonzales, Noah",months_25_60,41236,US_OZ
2019-03-16,2019,3,0003022926,60+,94,FEMALE,BLACK,FACILITY_5,"Gonzales, Liam",months_25_60,67138,US_OZ
2019-03-18,2019,3,0008100526,60+,94,FEMALE,HISPANIC,FACILITY_5,"Jones, Amelia",months_25_60,53212,US_OZ
2019-03-25,2019,3,0006922536,60+,78,FEMALE,HISPANIC,FACILITY_5,"Williams, Mia",months_25_60,78407,US_OZ
2019-03-08,2019,3,0002486936,60+,75,FEMALE,WHITE,FACILITY_5,"Anderson, Oliver",months_25_60,48451,US_OZ
2019-04-24,2019,4,0009282049,<25,23,MALE,BLACK,FACILITY_1,"Gonzales, Mia",months_25_60,66468,US_OZ
2019-04-04,2019,4,0004668462,<25,19,MALE,BLACK,FACILITY_1,"Jones, Liam",months_25_60,33737,US_OZ
2019-04-22,2019,4,0008985325,<25,19,MALE,HISPANIC,FACILITY_1,"Johnson, Benjamin",months_25_60,09614,US_OZ
2019-04-22,2019,4,0007918222,<25,23,MALE,HISPANIC,FACILITY_1,"Rodriguez, William",months_25_60,47752,US_OZ
2019-04-25,2019,4,0006946302,<25,18,MALE,WHITE,FACILITY_1,"Davis, Mia",months_25_60,23202,US_OZ
2019-04-06,2019,4,0005231382,<25,21,FEMALE,BLACK,FACILITY_1,"Williams, Isabella",months_25_60,05349,US_OZ
2019-04-11,2019,4,0003676480,<25,21,FEMALE,BLACK,FACILITY_1,"Gonzales, Evelyn",months_25_60,07771,US_OZ
2019-04-14,2019,4,0008797165,<25,22,FEMALE,WHITE,FACILITY_1,"Brown, James",months_25_60,14335,US_OZ
2019-04-28,2019,4,0007064722,<25,19,MALE,HISPANIC,FACILITY_2,"Smith, Ethan",months_25_60,19319,US_OZ
2019-04-04,2019,4,0006486478,<25,23,MALE,HISPANIC,FACILITY_2,"Williams, William",months_25_60,35929,US_OZ
2019-04-25,2019,4,0002592565,<25,23,MALE,WHITE,FACILITY_2,"Brown, Evelyn",months_25_60,26359,US_OZ
2019-04-15,2019,4,0003591262,<25,18,FEMALE,HISPANIC,FACILITY_2,"Brown, Charlotte",months_25_60,92964,US_OZ
2019-04-18,2019,4,0009319674,<25,18,MALE,BLACK,FACILITY_3,"Garcia, Noah",months_25_60,60115,US_OZ
2019-04-28,2019,4,0008952172,<25,19,MALE,BLACK,FACILITY_3,"Anderson, Mia",months_25_60,67493,US_OZ
2019-04-12,2019,4,0000729729,<25,22,MALE,HISPANIC,FACILITY_3,"Gonzales, Evelyn",months_25_60,25386,US_OZ
2019-04-04,2019,4,0001054214,<25,21,MALE,HISPANIC,FACILITY_3,"Jones, Noah",months_25_60,60651,US_OZ
2019-04-27,2019,4,0001305103,<25,19,FEMALE,HISPANIC,FACILITY_3,"Garcia, Liam",months_25_60,13768,US_OZ
2019-04-13,2019,4,0000100761,<25,19,MALE,HISPANIC,FACILITY_4,"Jones, Sophia",months_25_60,78454,US_OZ
2019-04-08,2019,4,0008994524,<25,18,MALE,HISPANIC,FACILITY_4,"Rodriguez, Mason",months_25_60,67901,US_OZ
2019-04-19,2019,4,0003002004,<25,18,FEMALE,BLACK,FACILITY_4,"Williams, Amelia",months_25_60,79365,US_OZ
2019-04-20,2019,4,0000433280,<25,24,FEMALE,BLACK,FACILITY_4,"Davis, Liam",months_25_60,44097,US_OZ
2019-04-24,2019,4,0004258765,<25,21,FEMALE,WHITE,FACILITY_4,"Gonzales, Ava",months_25_60,66066,US_OZ
2019-04-11,2019,4,0000125280,<25,23,FEMALE,WHITE,FACILITY_4,"Anderson, Amelia",months_25_60,33898,US_OZ
2019-04-28,2019,4,0004693656,<25,24,MALE,BLACK,FACILITY_5,"Anderson, Elijah",months_25_60,27094,US_OZ
2019-04-15,2019,4,0002620037,<25,22,MALE,BLACK,FACILITY_5,"Rodriguez, William",months_25_60,64291,US_OZ
2019-04-22,2019,4,0003492806,<25,21,MALE,WHITE,FACILITY_5,"Gonzales, James",months_25_60,55681,US_OZ
2019-04-21,2019,4,0000750087,<25,23,FEMALE,BLACK,FACILITY_5,"Brown, Olivia",months_25_60,47096,US_OZ
2019-04-28,2019,4,0004590421,<25,19,FEMALE,BLACK,FACILITY_5,"Johnson, William",months_25_60,61005,US_OZ
2019-04-01,2019,4,0008252985,<25,22,FEMALE,HISPANIC,FACILITY_5,"Brown, Benjamin",months_25_60,35089,US_OZ
2019-04-22,2019,4,0005635304,<25,20,FEMALE,WHITE,FACILITY_5,"Gonzales, Mason",months_25_60,43588,US_OZ
2019-04-28,2019,4,0001602284,<25,19,FEMALE,WHITE,FACILITY_5,"Jones, Mia",months_25_60,70919,US_OZ
2019-04-13,2019,4,0004814594,25-29,26,MALE,BLACK,FACILITY_1,"Johnson, Noah",months_25_60,75503,US_OZ
2019-04-21,2019,4,0004938639,25-29,29,MALE,HISPANIC,FACILITY_1,"Jones, Elijah",months_25_60,89978,US_OZ
2019-04-03,2019,4,0003166936,25-29,27,MALE,HISPANIC,FACILITY_1,"Garcia, Ava",months_25_60,01670,US_OZ
2019-04-02,2019,4,0003280837,25-29,25,FEMALE,HISPANIC,FACILITY_1,"Smith, Lucas",months_25_60,10405,US_OZ
2019-04-07,2019,4,0009788635,25-29,25,FEMALE,HISPANIC,FACILITY_1,"Johnson, Liam",months_25_60,93529,US_OZ
2019-04-13,2019,4,0005782791,25-29,28,FEMALE,WHITE,FACILITY_1,"Jones, Isabella",months_25_60,24972,US_OZ
2019-04-18,2019,4,0008841843,25-29,27,FEMALE,WHITE,FACILITY_1,"Anderson, Amelia",months_25_60,32837,US_OZ
2019-04-09,2019,4,0008668195,25-29,29,MALE,BLACK,FACILITY_2,"Smith, Oliver",months_25_60,89122,US_OZ
2019-04-09,2019,4,0000211718,25-29,25,MALE,BLACK,FACILITY_2,"Jones, James",months_25_60,02949,US_OZ
2019-04-11,2019,4,0003684225,25-29,29,MALE,HISPANIC,FACILITY_2,"Garcia, Lucas",months_25_60,93656,US_OZ
2019-04-09,2019,4,0008117418,25-29,26,FEMALE,BLACK,FACILITY_2,"Jones, Emma",months_25_60,87380,US_OZ
2019-04-24,2019,4,0007898471,25-29,25,FEMALE,HISPANIC,FACILITY_2,"Brown, Mia",months_25_60,52222,US_OZ
2019-04-26,2019,4,0005642314,25-29,27,FEMALE,WHITE,FACILITY_2,"Davis, Elijah",months_25_60,56601,US_OZ
2019-04-04,2019,4,0009675857,25-29,26,FEMALE,WHITE,FACILITY_2,"Williams, Charlotte",months_25_60,15326,US_OZ
2019-04-21,2019,4,0004470870,25-29,28,MALE,WHITE,FACILITY_3,"Rodriguez, Liam",months_25_60,17917,US_OZ
2019-04-22,2019,4,0007304595,25-29,27,MALE,WHITE,FACILITY_3,"Garcia, William",months_25_60,09681,US_OZ
2019-04-06,2019,4,0009619700,25-29,29,FEMALE,HISPANIC,FACILITY_3,"Jones, Ethan",months_25_60,43731,US_OZ
2019-04-17,2019,4,0000963740,25-29,25,FEMALE,HISPANIC,FACILITY_3,"Davis, Charlotte",months_25_60,98542,US_OZ
2019-04-03,2019,4,0007551666,25-29,26,FEMALE,WHITE,FACILITY_3,"Gonzales, Sophia",months_25_60,72506,US_OZ
2019-04-10,2019,4,0000886268,25-29,29,FEMALE,WHITE,FACILITY_3,"Rodriguez, Ava",months_25_60,93974,US_OZ
2019-04-18,2019,4,0002819238,25-29,29,MALE,HISPANIC,FACILITY_4,"Gonzales, Mason",months_25_60,08565,US_OZ
2019-04-27,2019,4,0002809459,25-29,29,MALE,WHITE,FACILITY_4,"Brown, Olivia",months_25_60,91322,US_OZ
2019-04-01,2019,4,0002482446,25-29,26,MALE,WHITE,FACILITY_4,"Anderson, Ava",months_25_60,86180,US_OZ
2019-04-06,2019,4,0004989679,25-29,27,FEMALE,BLACK,FACILITY_4,"Anderson, James",months_25_60,70397,US_OZ
2019-04-11,2019,4,0003689171,25-29,25,FEMALE,BLACK,FACILITY_4,"Brown, Isabella",months_25_60,06255,US_OZ
2019-04-09,2019,4,0007757255,25-29,25,FEMALE,HISPANIC,FACILITY_4,"Brown, Noah",months_25_60,47190,US_OZ
2019-04-06,2019,4,0005704979,25-29,28,FEMALE,HISPANIC,FACILITY_4,"Jones, Oliver",months_25_60,29350,US_OZ
2019-04-21,2019,4,0006667811,25-29,26,MALE,BLACK,FACILITY_5,"Smith, Olivia",months_25_60,94303,US_OZ
2019-04-08,2019,4,0005040981,25-29,26,MALE,HISPANIC,FACILITY_5,"Davis, William",months_25_60,12173,US_OZ
2019-04-03,2019,4,0007358622,25-29,25,MALE,WHITE,FACILITY_5,"Johnson, Noah",months_25_60,39353,US_OZ
2019-04-06,2019,4,0005857249,25-29,28,MALE,WHITE,FACILITY_5,"Smith, Mia",months_25_60,27181,US_OZ
2019-04-04,2019,4,0008335768,25-29,28,FEMALE,BLACK,FACILITY_5,"Brown, Liam",months_25_60,93456,US_OZ
2019-04-07,2019,4,0001172684,25-29,27,FEMALE,HISPANIC,FACILITY_5,"Brown, Benjamin",months_25_60,94813,US_OZ
2019-04-15,2019,4,0003904535,25-29,29,FEMALE,WHITE,FACILITY_5,"Rodriguez, Liam",months_25_60,46458,US_OZ
2019-04-02,2019,4,0002826767,25-29,26,FEMALE,WHITE,FACILITY_5,"Gonzales, Emma",months_25_60,68195,US_OZ
2019-04-22,2019,4,0009225584,30-34,33,MALE,BLACK,FACILITY_1,"Garcia, Amelia",months_25_60,31864,US_OZ
2019-04-19,2019,4,0001273223,30-34,34,MALE,HISPANIC,FACILITY_1,"Smith, Amelia",months_25_60,55102,US_OZ
2019-04-26,2019,4,0001433664,30-34,34,MALE,HISPANIC,FACILITY_1,"Smith, Elijah",months_25_60,32240,US_OZ
2019-04-21,2019,4,0003706958,30-34,32,MALE,WHITE,FACILITY_1,"Johnson, Mia",months_25_60,73433,US_OZ
2019-04-17,2019,4,0000987287,30-34,30,MALE,WHITE,FACILITY_1,"Anderson, Ethan",months_25_60,44599,US_OZ
2019-04-01,2019,4,0000896035,30-34,32,FEMALE,HISPANIC,FACILITY_1,"Garcia, Ethan",months_25_60,28324,US_OZ
2019-04-21,2019,4,0004773224,30-34,30,FEMALE,HISPANIC,FACILITY_1,"Gonzales, Noah",months_25_60,60274,US_OZ
2019-04-10,2019,4,0007271602,30-34,32,FEMALE,WHITE,FACILITY_1,"Johnson, James",months_25_60,02985,US_OZ
2019-04-14,2019,4,0009260547,30-34,32,MALE,BLACK,FACILITY_2,"Rodriguez, Amelia",months_25_60,40878,US_OZ
2019-04-09,2019,4,0006475473,30-34,30,MALE,WHITE,FACILITY_2,"Anderson, Emma",months_25_60,03901,US_OZ
2019-04-03,2019,4,0001647348,30-34,32,MALE,WHITE,FACILITY_2,"Jones, Harper",months_25_60,81628,US_OZ
2019-04-18,2019,4,0007479903,30-34,31,FEMALE,BLACK,FACILITY_2,"Jones, William",months_25_60,49843,US_OZ
2019-04-16,2019,4,0004722501,30-34,30,FEMALE,HISPANIC,FACILITY_2,"Jones, Charlotte",months_25_60,91621,US_OZ
2019-04-21,2019,4,0002994965,30-34,34,FEMALE,HISPANIC,FACILITY_2,"Anderson, James",months_25_60,08202,US_OZ
2019-04-28,2019,4,0008945585,30-34,34,FEMALE,WHITE,FACILITY_2,"Davis, Lucas",months_25_60,14815,US_OZ
2019-04-25,2019,4,0008728878,30-34,30,FEMALE,WHITE,FACILITY_2,"Rodriguez, Noah",months_25_60,04795,US_OZ
2019-04-09,2019,4,0001181253,30-34,34,MALE,HISPANIC,FACILITY_3,"Brown, Evelyn",months_25_60,41063,US_OZ
2019-04-18,2019,4,0002455695,30-34,30,MALE,HISPANIC,FACILITY_3,"Rodriguez, Charlotte",months_25_60,31772,US_OZ
2019-04-02,2019,4,0006457333,30-34,31,MALE,WHITE,FACILITY_3,"Anderson, Olivia",months_25_60,29358,US_OZ
2019-04-11,2019,4,0008255227,30-34,34,FEMALE,BLACK,FACILITY_3,"Rodriguez, Lucas",months_25_60,52321,US_OZ
2019-04-06,2019,4,0002428536,30-34,33,FEMALE,HISPANIC,FACILITY_3,"Jones, Lucas",months_25_60,20412,US_OZ
2019-04-19,2019,4,0005782707,30-34,30,FEMALE,WHITE,FACILITY_3,"Davis, Liam",months_25_60,27617,US_OZ
2019-04-28,2019,4,0005024668,30-34,34,MALE,BLACK,FACILITY_4,"Davis, Noah",months_25_60,02039,US_OZ
2019-04-26,2019,4,0006019060,30-34,32,MALE,HISPANIC,FACILITY_4,"Gonzales, Benjamin",months_25_60,04616,US_OZ
2019-04-03,2019,4,0002411058,30-34,30,MALE,HISPANIC,FACILITY_4,"Jones, Amelia",months_25_60,42230,US_OZ
2019-04-04,2019,4,0006179250,30-34,34,MALE,WHITE,FACILITY_4,"Johnson, Harper",months_25_60,27131,US_OZ
2019-04-23,2019,4,0004067223,30-34,34,FEMALE,WHITE,FACILITY_4,"Smith, William",months_25_60,43313,US_OZ
2019-04-22,2019,4,0009952400,30-34,33,FEMALE,WHITE,FACILITY_4,"Anderson, Emma",months_25_60,21174,US_OZ
2019-04-10,2019,4,0009962893,30-34,32,MALE,BLACK,FACILITY_5,"Gonzales, Evelyn",months_25_60,72610,US_OZ
2019-04-21,2019,4,0004282671,30-34,31,MALE,BLACK,FACILITY_5,"Garcia, Isabella",months_25_60,59869,US_OZ
2019-04-07,2019,4,0006334403,30-34,31,FEMALE,HISPANIC,FACILITY_5,"Garcia, Ethan",months_25_60,59366,US_OZ
2019-04-02,2019,4,0008376202,60+,80,MALE,BLACK,FACILITY_1,"Jones, Emma",months_25_60,36393,US_OZ
2019-04-24,2019,4,0009656386,60+,77,MALE,WHITE,FACILITY_1,"Gonzales, Lucas",months_25_60,05132,US_OZ
2019-04-16,2019,4,0008383100,60+,71,MALE,WHITE,FACILITY_1,"Rodriguez, Lucas",months_25_60,39521,US_OZ
2019-04-28,2019,4,0008209184,60+,79,MALE,BLACK,FACILITY_2,"Davis, Benjamin",months_25_60,84619,US_OZ
2019-04-17,2019,4,0004617838,60+,98,MALE,BLACK,FACILITY_2,"Johnson, Noah",months_25_60,42001,US_OZ
2019-04-03,2019,4,0001443353,60+,67,MALE,HISPANIC,FACILITY_2,"Rodriguez, Sophia",months_25_60,71860,US_OZ
2019-04-26,2019,4,0000843432,60+,77,MALE,HISPANIC,FACILITY_2,"Williams, Liam",months_25_60,04118,US_OZ
2019-04-08,2019,4,0008866863,60+,90,FEMALE,BLACK,FACILITY_2,"Smith, Mia",months_25_60,30214,US_OZ
2019-04-11,2019,4,0006960652,60+,71,FEMALE,HISPANIC,FACILITY_2,"Williams, Emma",months_25_60,45601,US_OZ
2019-04-07,2019,4,0004543056,60+,87,FEMALE,HISPANIC,FACILITY_2,"Williams, William",months_25_60,30337,US_OZ
2019-04-16,2019,4,0007026608,60+,93,FEMALE,WHITE,FACILITY_2,"Smith, Benjamin",months_25_60,03760,US_OZ
2019-04-16,2019,4,0002463081,60+,97,FEMALE,WHITE,FACILITY_2,"Rodriguez, Amelia",months_25_60,18762,US_OZ
2019-04-16,2019,4,0008631263,60+,95,MALE,BLACK,FACILITY_3,"Smith, Benjamin",months_25_60,86145,US_OZ
2019-04-09,2019,4,0003069872,60+,76,MALE,WHITE,FACILITY_3,"Johnson, Harper",months_25_60,50008,US_OZ
2019-04-07,2019,4,0004142729,60+,98,FEMALE,BLACK,FACILITY_3,"Williams, Amelia",months_25_60,84066,US_OZ
2019-04-12,2019,4,0008527535,60+,85,FEMALE,WHITE,FACILITY_3,"Smith, Ethan",months_25_60,91514,US_OZ
2019-04-06,2019,4,0001384537,60+,97,FEMALE,WHITE,FACILITY_3,"Jones, Noah",months_25_60,94649,US_OZ
2019-04-16,2019,4,0008952882,60+,69,MALE,BLACK,FACILITY_4,"Davis, Mia",months_25_60,90691,US_OZ
2019-04-05,2019,4,0007448576,60+,94,MALE,BLACK,FACILITY_4,"Smith, Charlotte",months_25_60,82794,US_OZ
2019-04-09,2019,4,0005846168,60+,90,MALE,HISPANIC,FACILITY_4,"Garcia, Charlotte",months_25_60,37316,US_OZ
2019-04-23,2019,4,0003773353,60+,60,MALE,HISPANIC,FACILITY_4,"Gonzales, Harper",months_25_60,93964,US_OZ
2019-04-06,2019,4,0008927726,60+,97,FEMALE,BLACK,FACILITY_4,"Brown, Elijah",months_25_60,43151,US_OZ
2019-04-03,2019,4,0007933769,60+,97,FEMALE,BLACK,FACILITY_4,"Garcia, Ethan",months_25_60,49090,US_OZ
2019-04-04,2019,4,0009371283,60+,90,FEMALE,HISPANIC,FACILITY_4,"Davis, Evelyn",months_25_60,12057,US_OZ
2019-04-20,2019,4,0001049551,60+,75,FEMALE,WHITE,FACILITY_4,"Anderson, Liam",months_25_60,51765,US_OZ
2019-04-24,2019,4,0006723663,60+,87,MALE,BLACK,FACILITY_5,"Johnson, Olivia",months_25_60,14581,US_OZ
2019-04-09,2019,4,0003991891,60+,62,MALE,HISPANIC,FACILITY_5,"Brown, Amelia",months_25_60,17556,US_OZ
2019-04-07,2019,4,0009643858,60+,96,MALE,HISPANIC,FACILITY_5,"Brown, Liam",months_25_60,84152,US_OZ
2019-04-08,2019,4,0009042949,60+,67,FEMALE,HISPANIC,FACILITY_5,"Johnson, Olivia",months_25_60,06324,US_OZ
2019-04-04,2019,4,0004605865,60+,84,FEMALE,HISPANIC,FACILITY_5,"Jones, William",months_25_60,26468,US_OZ
2019-04-19,2019,4,0000175987,60+,85,FEMALE,WHITE,FACILITY_5,"Williams, Elijah",months_25_60,43918,US_OZ
2019-05-21,2019,5,0003349592,<25,21,MALE,HISPANIC,FACILITY_1,"Jones, Charlotte",months_25_60,29978,US_OZ
2019-05-12,2019,5,0000271473,<25,23,FEMALE,BLACK,FACILITY_1,"Davis, Benjamin",months_25_60,09193,US_OZ
2019-05-09,2019,5,0008796434,<25,24,FEMALE,HISPANIC,FACILITY_1,"Davis, Ava",months_25_60,89325,US_OZ
